date,pop_<5,pop_5-14,pop_15-24,pop_25-34,pop_35-44,pop_45-54,pop_55-64,pop_65-74,pop_75-84,pop_>84,inf_<5,inf_5-14,inf_15-24,inf_25-34,inf_35-44,inf_45-54,inf_55-64,inf_65-74,inf_75-84,inf_>84,dea_<5,dea_5-14,dea_15-24,dea_25-34,dea_35-44,dea_45-54,dea_55-64,dea_65-74,dea_75-84,dea_>84
2021/04/24,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,7119,44700,86115,97233,90931,105298,80510,38981,32202,20546,0,2,7,11,28,146,544,1391,3432,4442
2021/04/23,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,7064,44459,85826,96916,90629,104985,80299,38881,32149,20530,0,2,7,11,28,146,541,1380,3428,4437
2021/04/22,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,7024,44220,85514,96592,90313,104657,80062,38784,32082,20518,0,2,7,11,28,145,539,1378,3422,4435
2021/04/21,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6985,43860,85100,96186,89914,104273,79797,38673,32011,20484,0,2,7,11,28,145,535,1370,3413,4429
2021/04/20,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6917,43479,84691,95768,89499,103853,79503,38549,31945,20461,0,2,7,11,28,144,532,1365,3407,4425
2021/04/19,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6855,43178,84307,95338,89100,103439,79207,38409,31865,20438,0,2,7,11,28,143,526,1356,3389,4416
2021/04/18,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6815,42908,84025,94994,88759,103088,78953,38285,31806,20411,0,2,7,11,28,143,526,1348,3378,4413
2021/04/17,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6761,42626,83708,94704,88434,102755,78721,38181,31751,20389,0,2,7,11,28,141,522,1344,3373,4405
2021/04/16,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6711,42327,83397,94363,88145,102457,78485,38068,31676,20368,0,2,7,11,27,140,518,1337,3361,4399
2021/04/15,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6653,42003,82993,93992,87787,102110,78215,37954,31590,20335,0,2,7,11,27,140,513,1331,3348,4395
2021/04/14,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6600,41702,82641,93629,87418,101737,77935,37816,31502,20297,0,2,7,11,27,139,510,1327,3336,4388
2021/04/13,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6546,41338,82198,93181,86996,101312,77615,37654,31428,20272,0,1,7,11,27,136,504,1322,3323,4382
2021/04/12,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6491,40933,81731,92679,86480,100765,77230,37489,31319,20242,0,1,7,11,26,134,500,1315,3312,4377
2021/04/11,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6443,40685,81402,92311,86137,100364,76978,37332,31246,20218,0,1,7,11,26,132,497,1310,3303,4368
2021/04/10,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6405,40477,81079,91984,85821,99988,76734,37208,31169,20192,0,1,7,11,26,132,496,1303,3296,4357
2021/04/09,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6368,40275,80762,91640,85523,99708,76488,37071,31092,20165,0,1,7,11,26,132,491,1300,3285,4349
2021/04/08,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6314,39884,80220,91011,84983,99182,76049,36893,30979,20120,0,1,7,11,26,131,486,1293,3274,4338
2021/04/07,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6266,39617,79842,90579,84591,98776,75716,36754,30896,20084,0,1,7,11,26,131,482,1288,3258,4331
2021/04/06,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6228,39325,79405,90080,84138,98282,75357,36586,30813,20034,0,1,7,11,26,130,477,1280,3243,4324
2021/04/05,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6189,39071,78953,89634,83696,97797,74976,36403,30690,19989,0,1,7,11,26,130,475,1276,3236,4315
2021/04/04,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6155,38899,78675,89299,83359,97472,74713,36243,30610,19964,0,1,7,11,26,130,474,1270,3222,4308
2021/04/03,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6120,38672,78291,88931,83001,97068,74420,36089,30520,19946,0,1,7,11,26,129,468,1263,3209,4296
2021/04/02,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6064,38376,77879,88498,82555,96605,74039,35906,30402,19916,0,1,7,11,26,129,465,1257,3200,4288
2021/04/01,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,6000,38030,77382,87943,82009,96065,73607,35749,30270,19878,0,1,7,11,26,129,463,1249,3188,4276
2021/03/31,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5940,37734,76923,87429,81493,95577,73191,35552,30163,19838,0,1,5,11,24,128,460,1243,3183,4265
2021/03/30,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5860,37414,76389,86888,80948,95008,72742,35328,30063,19806,0,1,5,10,24,128,457,1240,3169,4258
2021/03/29,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5806,37128,75922,86367,80410,94476,72356,35155,29931,19759,0,1,5,10,24,128,450,1233,3161,4252
2021/03/28,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5742,36867,75498,85922,79966,93999,72001,34980,29822,19716,0,1,5,10,24,128,447,1224,3152,4242
2021/03/27,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5685,36498,75004,85453,79472,93434,71568,34781,29705,19678,0,1,4,10,24,126,444,1220,3145,4231
2021/03/26,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5639,36191,74587,85020,79049,93004,71272,34624,29601,19644,0,1,4,10,24,126,443,1214,3135,4225
2021/03/25,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5581,35758,74088,84481,78574,92477,70867,34444,29468,19590,0,1,4,10,24,125,439,1209,3127,4218
2021/03/24,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5513,35404,73570,83951,78090,91916,70513,34257,29354,19546,0,1,4,10,24,123,435,1200,3123,4207
2021/03/23,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5441,34989,73045,83377,77542,91377,70097,34070,29237,19492,0,1,4,10,24,123,431,1196,3115,4200
2021/03/22,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5374,34531,72501,82845,77035,90755,69656,33884,29091,19451,0,1,4,10,23,123,430,1192,3108,4195
2021/03/21,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5306,34167,72071,82381,76537,90243,69286,33722,28986,19403,0,1,4,10,23,122,428,1187,3096,4185
2021/03/20,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5246,33862,71707,82016,76177,89861,68962,33577,28894,19362,0,1,4,10,22,122,427,1178,3090,4175
2021/03/19,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5204,33503,71286,81651,75746,89424,68600,33427,28802,19330,0,1,4,10,22,122,424,1177,3080,4169
2021/03/18,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5135,33080,70713,81116,75123,88864,68121,33224,28673,19273,0,1,4,10,22,122,421,1170,3073,4156
2021/03/17,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,5078,32659,70223,80623,74604,88339,67725,33064,28556,19228,0,1,4,10,22,120,418,1168,3066,4145
2021/03/16,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4995,32164,69704,80078,74045,87789,67285,32868,28455,19195,0,1,4,10,21,120,416,1163,3058,4129
2021/03/15,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4958,31833,69290,79621,73536,87309,66935,32731,28342,19152,0,1,4,10,21,120,416,1157,3054,4116
2021/03/14,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4920,31549,68842,79157,73106,86849,66604,32581,28236,19104,0,1,4,10,20,120,415,1153,3049,4102
2021/03/13,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4892,31285,68572,78869,72789,86555,66369,32470,28180,19059,0,1,4,10,20,119,412,1148,3040,4095
2021/03/12,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4819,30935,68197,78507,72404,86136,66071,32324,28095,19027,0,1,4,10,20,119,409,1146,3029,4084
2021/03/11,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4747,30571,67715,78046,71935,85623,65670,32171,28016,18988,0,1,4,10,20,119,404,1140,3021,4078
2021/03/10,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4688,30191,67253,77512,71461,85127,65311,32020,27921,18944,0,1,4,10,20,117,404,1136,3010,4070
2021/03/09,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4631,29802,66800,77042,71038,84692,64958,31865,27824,18905,0,1,4,10,20,117,404,1132,3002,4063
2021/03/08,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4587,29513,66429,76655,70675,84286,64680,31727,27737,18855,0,1,4,10,20,115,402,1131,2995,4054
2021/03/07,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4540,29204,66018,76276,70284,83860,64377,31600,27648,18815,0,1,4,10,20,115,400,1130,2986,4048
2021/03/06,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4511,28949,65708,75971,70002,83559,64138,31475,27583,18778,0,1,4,10,20,113,400,1129,2976,4043
2021/03/05,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4442,28641,65415,75608,69637,83197,63871,31373,27503,18741,0,1,4,8,20,112,400,1124,2967,4034
2021/03/04,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4362,28258,65006,75222,69213,82728,63523,31242,27406,18704,0,1,4,8,20,112,397,1121,2960,4029
2021/03/03,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4323,27956,64653,74846,68845,82369,63243,31091,27318,18668,0,1,4,8,19,112,396,1120,2955,4021
2021/03/02,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4281,27630,64291,74490,68484,81983,62934,30977,27215,18627,0,1,4,8,19,112,396,1115,2951,4009
2021/03/01,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4247,27339,63934,74102,68046,81578,62656,30843,27121,18591,0,1,3,8,19,112,394,1114,2942,4004
2021/02/28,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4205,27065,63631,73748,67680,81229,62386,30729,27032,18560,0,1,3,8,19,110,394,1113,2939,3995
2021/02/27,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4170,26909,63440,73530,67464,81015,62196,30648,26960,18531,0,1,3,8,19,109,393,1111,2928,3988
2021/02/26,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4112,26642,63101,73198,67076,80670,61922,30531,26892,18494,0,1,3,8,19,109,393,1105,2917,3982
2021/02/25,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4053,26321,62726,72810,66655,80281,61646,30407,26784,18459,0,1,3,8,19,109,392,1102,2912,3972
2021/02/24,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,4006,26073,62483,72527,66353,79944,61407,30306,26721,18426,0,1,3,8,19,109,391,1100,2907,3961
2021/02/23,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3946,25796,62128,72155,65933,79543,61109,30164,26638,18387,0,1,3,8,18,109,388,1098,2904,3952
2021/02/22,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3886,25560,61852,71831,65627,79243,60882,30061,26544,18345,0,1,3,8,18,107,387,1095,2899,3942
2021/02/21,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3843,25321,61611,71549,65331,78919,60629,29945,26471,18313,0,1,3,8,18,106,386,1091,2891,3932
2021/02/20,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3801,25180,61457,71357,65133,78723,60480,29875,26423,18276,0,1,3,8,18,105,384,1085,2883,3927
2021/02/19,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3759,24987,61208,71112,64873,78448,60267,29782,26367,18239,0,1,3,8,17,105,384,1082,2873,3921
2021/02/18,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3715,24751,60897,70782,64557,78101,60019,29671,26271,18187,0,1,3,8,17,105,383,1081,2867,3913
2021/02/17,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3673,24562,60667,70525,64297,77805,59811,29572,26189,18141,0,1,3,8,17,105,381,1079,2858,3905
2021/02/16,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3638,24370,60389,70210,64008,77503,59565,29450,26105,18105,0,1,3,8,17,105,381,1076,2851,3886
2021/02/15,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3613,24188,60159,69968,63722,77237,59368,29355,26024,18052,0,1,3,8,17,105,380,1073,2843,3878
2021/02/14,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3571,24026,59984,69709,63477,76995,59173,29279,25960,18013,0,1,3,8,17,104,379,1068,2838,3866
2021/02/13,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3551,23907,59812,69537,63299,76795,59010,29218,25907,17983,0,1,3,8,17,104,378,1065,2829,3859
2021/02/12,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3531,23805,59635,69362,63142,76598,58824,29141,25859,17951,0,1,3,8,17,104,376,1060,2823,3848
2021/02/11,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3522,23700,59433,69156,62946,76367,58679,29056,25809,17911,0,1,3,8,17,104,373,1056,2815,3839
2021/02/10,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3490,23548,59215,68897,62711,76110,58467,28976,25737,17865,0,1,3,7,17,104,372,1053,2808,3828
2021/02/09,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3472,23387,58981,68622,62448,75812,58257,28878,25670,17821,0,1,3,7,17,104,372,1050,2795,3812
2021/02/08,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3452,23281,58802,68371,62234,75545,58063,28771,25585,17774,0,1,3,7,17,103,371,1045,2781,3804
2021/02/07,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3435,23188,58639,68186,62054,75334,57861,28696,25521,17734,0,1,3,7,17,103,369,1043,2770,3791
2021/02/06,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3416,23096,58500,68032,61904,75173,57731,28629,25459,17709,0,0,3,7,17,102,366,1039,2761,3782
2021/02/05,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3402,23003,58353,67844,61734,74976,57569,28544,25399,17678,0,0,3,7,17,102,363,1038,2756,3764
2021/02/04,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3373,22886,58164,67624,61554,74721,57386,28460,25337,17632,0,0,3,7,17,102,361,1035,2749,3751
2021/02/03,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3350,22786,57992,67427,61373,74502,57230,28373,25261,17573,0,0,3,7,17,102,361,1032,2737,3736
2021/02/02,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3335,22701,57791,67152,61151,74239,57003,28284,25170,17522,0,0,3,6,17,102,360,1028,2724,3725
2021/02/01,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3308,22610,57610,66886,60894,73913,56773,28185,25072,17456,0,0,3,6,17,102,358,1021,2714,3703
2021/01/31,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3291,22547,57454,66707,60709,73687,56596,28106,24981,17412,0,0,3,6,17,102,355,1020,2701,3682
2021/01/30,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3265,22467,57293,66536,60531,73483,56447,28041,24916,17378,0,0,3,6,16,102,353,1015,2688,3664
2021/01/29,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3251,22378,57156,66367,60351,73307,56282,27979,24854,17333,0,0,3,6,16,101,353,1010,2676,3647
2021/01/28,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3222,22284,56984,66149,60150,73032,56087,27873,24752,17239,0,0,3,6,16,100,353,1008,2660,3622
2021/01/27,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3207,22187,56807,65919,59935,72827,55891,27770,24646,17161,0,0,3,6,16,100,352,1005,2647,3599
2021/01/26,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3187,22096,56630,65698,59705,72545,55685,27680,24545,17106,0,0,3,6,16,100,352,997,2638,3576
2021/01/25,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3174,22003,56412,65466,59458,72273,55469,27583,24437,17019,0,0,3,6,16,98,349,991,2624,3552
2021/01/24,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3158,21921,56255,65245,59224,72022,55273,27493,24324,16955,0,0,3,5,16,94,346,986,2612,3535
2021/01/23,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3143,21861,56129,65098,59094,71842,55145,27434,24264,16913,0,0,3,5,16,94,344,982,2603,3516
2021/01/22,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3121,21780,55976,64890,58909,71620,54985,27347,24194,16838,0,0,3,5,16,94,340,976,2588,3487
2021/01/21,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3106,21696,55757,64655,58725,71374,54779,27251,24103,16761,0,0,3,5,16,94,337,972,2572,3474
2021/01/20,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3085,21596,55491,64370,58463,71051,54540,27156,24007,16659,0,0,3,5,16,93,337,967,2552,3448
2021/01/19,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3070,21498,55271,64108,58226,70716,54324,27044,23881,16538,0,0,3,5,16,93,337,964,2541,3427
2021/01/18,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3056,21414,55041,63874,57978,70441,54073,26942,23772,16429,0,0,3,5,16,92,337,961,2526,3407
2021/01/17,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3050,21332,54823,63619,57751,70121,53835,26829,23670,16361,0,0,3,5,16,90,335,950,2517,3380
2021/01/16,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3044,21281,54685,63454,57640,69932,53684,26753,23600,16307,0,0,3,5,16,90,335,944,2502,3359
2021/01/15,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3035,21220,54504,63268,57472,69703,53498,26647,23495,16217,0,0,3,5,16,89,332,934,2489,3335
2021/01/14,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3026,21159,54315,63004,57250,69401,53284,26533,23378,16151,0,0,3,5,16,89,329,926,2471,3312
2021/01/13,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3017,21084,54133,62759,57056,69130,53089,26417,23256,16025,0,0,3,5,16,87,329,922,2458,3283
2021/01/12,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3011,21007,53881,62487,56855,68841,52858,26297,23148,15926,0,0,3,5,16,87,327,918,2432,3257
2021/01/11,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,3000,20936,53609,62150,56559,68458,52565,26144,22958,15771,0,0,3,5,16,87,324,913,2412,3229
2021/01/10,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2988,20876,53352,61876,56309,68140,52352,26033,22826,15692,0,0,3,5,16,87,320,908,2392,3200
2021/01/09,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2979,20807,53172,61640,56158,67884,52166,25942,22712,15598,0,0,3,5,16,87,319,904,2371,3178
2021/01/08,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2969,20726,52948,61385,55956,67652,51946,25824,22593,15511,0,0,3,5,16,87,318,902,2360,3161
2021/01/07,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2960,20626,52649,61019,55647,67234,51591,25662,22419,15405,0,0,3,5,16,87,313,898,2342,3141
2021/01/06,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2949,20525,52399,60702,55336,66916,51301,25518,22272,15294,0,0,3,5,16,85,312,893,2318,3114
2021/01/05,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2940,20404,52136,60399,55061,66561,51021,25334,22122,15148,0,0,3,5,16,85,310,882,2296,3095
2021/01/04,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2923,20302,51750,59913,54631,66053,50558,25132,21939,14968,0,0,3,5,16,85,308,878,2280,3069
2021/01/03,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2916,20213,51437,59528,54312,65653,50231,24971,21782,14834,0,0,3,5,16,84,305,871,2256,3040
2021/01/02,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2908,20111,51201,59218,54023,65339,49992,24810,21660,14719,0,0,3,5,16,84,302,868,2239,3018
2021/01/01,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2901,20031,50988,58935,53792,65063,49752,24699,21547,14639,0,0,3,5,16,83,301,859,2225,2990
2020/12/31,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2892,19933,50760,58681,53587,64803,49533,24581,21422,14564,0,0,3,5,16,83,299,853,2202,2970
2020/12/30,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2886,19835,50487,58377,53306,64436,49255,24434,21266,14471,0,0,3,5,16,82,296,848,2187,2936
2020/12/29,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2875,19699,50146,57958,52894,63968,48892,24226,21063,14320,0,0,3,5,16,82,292,842,2163,2903
2020/12/28,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2858,19565,49802,57474,52447,63440,48473,24028,20839,14140,0,0,3,5,16,82,290,827,2152,2881
2020/12/27,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2848,19479,49580,57157,52140,63015,48162,23872,20680,14008,0,0,3,5,16,82,288,816,2127,2846
2020/12/26,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2826,19355,49377,56890,51887,62711,47936,23763,20577,13922,0,0,3,5,16,81,284,813,2113,2823
2020/12/25,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2822,19275,49262,56706,51711,62536,47777,23659,20498,13835,0,0,3,5,16,80,281,804,2086,2783
2020/12/24,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2807,19201,49088,56516,51507,62329,47604,23554,20406,13782,0,0,3,5,16,79,278,796,2073,2754
2020/12/23,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2798,19082,48848,56280,51238,61988,47355,23425,20291,13682,0,0,3,5,15,78,276,791,2054,2713
2020/12/22,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2783,18930,48540,55849,50811,61441,46951,23227,20091,13510,0,0,3,5,15,78,273,775,2024,2685
2020/12/21,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2770,18806,48274,55480,50382,60967,46602,23035,19896,13364,0,0,3,5,15,77,269,765,1994,2648
2020/12/20,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2754,18697,48067,55171,50074,60572,46300,22872,19738,13224,0,0,3,5,15,76,264,757,1974,2618
2020/12/19,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2747,18606,47923,54975,49864,60356,46129,22766,19624,13126,0,0,3,5,15,75,261,746,1954,2581
2020/12/18,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2736,18497,47767,54755,49633,60107,45933,22661,19522,13000,0,0,3,5,15,75,257,742,1927,2546
2020/12/17,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2720,18399,47510,54412,49319,59761,45614,22516,19362,12847,0,0,3,5,15,75,254,726,1899,2508
2020/12/16,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2702,18279,47298,54132,49060,59455,45345,22362,19191,12686,0,0,3,5,13,75,246,717,1870,2465
2020/12/15,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2686,18137,47025,53762,48708,59063,45046,22163,19021,12511,0,0,3,5,13,73,239,705,1844,2425
2020/12/14,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2675,18002,46707,53377,48322,58579,44649,21971,18794,12289,0,0,3,5,13,72,236,689,1818,2387
2020/12/13,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2662,17835,46389,52980,47933,58127,44226,21709,18591,12172,0,0,3,5,12,69,231,672,1788,2346
2020/12/12,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2647,17704,46084,52644,47563,57654,43818,21490,18419,12099,0,0,3,5,12,69,226,666,1748,2310
2020/12/11,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2632,17562,45809,52222,47192,57211,43420,21256,18225,11957,0,0,3,5,12,68,223,656,1723,2272
2020/12/10,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2603,17441,45461,51795,46789,56723,43022,21067,18009,11739,0,0,3,5,12,64,216,639,1678,2228
2020/12/09,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2584,17298,45117,51359,46356,56170,42629,20849,17734,11465,0,0,3,5,12,62,210,631,1642,2177
2020/12/08,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2570,17197,44837,50999,45994,55696,42282,20663,17525,11317,0,0,3,4,11,62,201,618,1612,2120
2020/12/07,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2550,17077,44526,50647,45612,55218,41919,20502,17305,11092,0,0,3,4,10,62,198,604,1578,2071
2020/12/06,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2535,16954,44255,50288,45233,54713,41540,20329,17098,10991,0,0,3,4,10,59,189,592,1542,2016
2020/12/05,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2519,16819,44007,49954,44916,54346,41257,20199,16946,10908,0,0,3,4,10,59,188,579,1514,1965
2020/12/04,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2495,16680,43655,49541,44486,53795,40855,19990,16751,10757,0,0,3,4,9,59,181,570,1469,1919
2020/12/03,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2466,16497,43271,49017,43972,53136,40372,19758,16453,10472,0,0,3,4,8,58,174,555,1440,1857
2020/12/02,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2446,16328,42845,48499,43430,52424,39923,19525,16136,10202,0,0,3,4,8,58,164,541,1405,1793
2020/12/01,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2418,16201,42432,47939,42876,51714,39428,19311,15878,9990,0,0,3,3,8,56,162,526,1365,1736
2020/11/30,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2399,16055,42021,47371,42302,50968,38892,19050,15528,9667,0,0,2,3,8,56,152,512,1318,1687
2020/11/29,433755,851733,941982,1208961,1185121,1308912,1285913,872171,620256,223860,2377,15891,41646,46871,41755,50302,38428,18827,15291,9492,0,0,1,3,8,53,145,491,1287,1637
